target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2025-11-15,0.750,25.92248496704551,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.800,28.17337016519029,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.850,31.043470946046217,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.900,35.036227826290364,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.950,41.94928056693957,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.975,49.060462400313455,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.990,58.544251960584354,2025-11-15,0,wk inc flu hosp,quantile,04
2025-11-15,0.010,3.6500324059543456,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.025,4.580849069007251,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.050,5.5374625518970575,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.100,6.865578626271905,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.150,7.907094988425848,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.200,8.830446188432502,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.250,9.704234149522472,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.300,10.546367157195188,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.350,11.391607261686815,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.400,12.247601780341682,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.450,13.132677153250567,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.500,14.063942969508366,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.550,15.049234900576955,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.600,16.126335004497,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.650,17.305832676525277,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.700,18.639289387723203,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.750,20.20007797796671,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.800,22.069929049889105,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.850,24.46516178904392,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.900,27.815976155244183,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.950,33.662962535583866,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.975,39.7296342504782,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.990,47.89059767125417,2025-11-15,0,wk inc flu hosp,quantile,05
2025-11-15,0.010,93.27506720946042,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.025,101.69378925971797,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.050,109.59941985536545,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.100,119.61605487840069,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.150,126.85603130107009,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.200,132.90659821733962,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.250,138.3600177940361,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.300,143.3962512499029,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.350,148.25842043898555,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.400,153.00601208094605,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.450,157.74647548814417,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.500,162.56699744586078,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.550,167.49778458653984,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.600,172.70736674182277,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.650,178.21626678195594,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.700,184.221719112013,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.750,190.98201481163085,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.800,198.74159787852437,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.850,208.20825935689933,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.900,220.6897522976611,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.950,240.7442268874241,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.975,259.7300024944574,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.990,283.03470202808415,2025-11-15,0,wk inc flu hosp,quantile,06
2025-11-15,0.010,15.51056690017984,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.025,18.5266001245243,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.050,21.584167168999933,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.100,25.770665865371797,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.150,29.01351187268633,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.200,31.862856411850576,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.250,34.539423002309526,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.300,37.10239792973502,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.350,39.65972852212262,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.400,42.235316926230574,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.450,44.884354963080675,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.500,47.657264687855935,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.550,50.57606232331496,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.600,53.75038755352456,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.650,57.20812466379438,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.700,61.09570058694755,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.750,65.61920965227378,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.800,71.00339823892776,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.850,77.84959149102004,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.900,87.3413884162132,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.950,103.69775469968013,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.975,120.43480036093742,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.990,142.63909827382952,2025-11-15,0,wk inc flu hosp,quantile,08
2025-11-15,0.010,3.8818056224800253,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.025,4.826488635979347,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.050,5.792339964175713,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.100,7.126249152289428,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.150,8.167432999693753,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.200,9.08736782704237,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.250,9.955490660274897,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.300,10.79011587739784,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.350,11.625953414093505,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.400,12.470653784878303,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.450,13.342301912497355,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.500,14.257643994395435,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.550,15.22421147164227,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.600,16.27877549891984,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.650,17.431278573260677,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.700,18.731496773204327,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.750,20.24997262121792,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.800,22.06466376249467,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.850,24.382731259530793,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.900,27.61456644900976,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.950,33.227209054514134,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.975,39.020188848902485,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.990,46.772056825397634,2025-11-15,0,wk inc flu hosp,quantile,09
2025-11-15,0.010,0.919687281142739,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.025,1.2789766372076814,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.050,1.6444989198684123,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.100,2.1467742139935186,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.150,2.537073805789588,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.200,2.8808040381250484,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.250,3.2043063777040133,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.300,3.5145963782378518,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.350,3.8246733434179556,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.400,4.137409564118026,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.450,4.459503280140902,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.500,4.797108224550028,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.550,5.152944458328924,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.600,5.540448333263006,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.650,5.9631263678104585,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.700,6.439024516464836,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.750,6.993615470858981,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.800,7.654832599246525,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.850,8.49719886179494,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.900,9.667793287705194,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.950,11.691500889464061,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.975,13.769730818100665,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.990,16.536716831911132,2025-11-15,0,wk inc flu hosp,quantile,10
2025-11-15,0.010,0.013146358479679472,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.025,0.221931094764851,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.050,0.4374828579349165,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.100,0.7381342760358053,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.150,0.9748790128365147,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.200,1.1853911567158486,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.250,1.3850951263359939,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.300,1.5779803599420583,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.350,1.7719581999061715,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.400,1.9687671294405316,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.450,2.17262206458893,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.500,2.387486505422234,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.550,2.6152048902144336,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.600,2.8645715818945865,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.650,3.1381284517855486,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.700,3.4479625234800615,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.750,3.811335023200455,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.800,4.247605742037586,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.850,4.807839610094629,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.900,5.593935764161185,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.950,6.971386099005154,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.975,8.407226696095782,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.990,10.347719002515202,2025-11-15,0,wk inc flu hosp,quantile,11
2025-11-15,0.010,203.18707040191916,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.025,224.3207904380217,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.050,244.40743194800496,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.100,270.17031832352245,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.150,288.99612524449907,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.200,304.8539131268924,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.250,319.2400936819596,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.300,332.6017611577314,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.350,345.5687894162805,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.400,358.29215132294905,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.450,371.05582418232933,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.500,384.0943806077946,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.550,397.4915195372732,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.600,411.7107797341375,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.650,426.81740123900335,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.700,443.36593320919525,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.750,462.0918636915399,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.800,483.7090752538229,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.850,510.2543554388017,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.900,545.5314334575216,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.950,602.8394477155742,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.975,657.7626852677178,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.990,726.0095119085337,2025-11-15,0,wk inc flu hosp,quantile,12
2025-11-15,0.010,24.7065004523123,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.025,28.99621856149582,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.050,33.290942473891626,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.100,39.09719766437782,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.150,43.54417555370436,2025-11-15,0,wk inc flu hosp,quantile,13
